AppURL ,RefCommitID,PrevCommitID,isAfterRefacotring
https://github.com/eclipse/cdt,fc37d2f92c355411212be672f03040cbf8fc16bb,fc37d2f92c355411212be672f03040cbf8fc16bb,Yes
https://github.com/mlallaouret/ComputerDatabase,2a7f43880fd868bf2aad8f215988874e5caf84c8,2a7f43880fd868bf2aad8f215988874e5caf84c8,Yes
https://github.com/pentaho/pentaho-reporting,74a6b0a85748220dd1c77433ab5baba84f45245c,74a6b0a85748220dd1c77433ab5baba84f45245c,Yes
https://github.com/SonarCommunity/sonar-php,05630d5f3942a18c7ca40866bfa963de81863b6c,05630d5f3942a18c7ca40866bfa963de81863b6c,Yes
https://github.com/SpringSource/spring-boot,5f8fbfd73aa6c5fa3bb9e1c15a0cb381c93f8c44,5f8fbfd73aa6c5fa3bb9e1c15a0cb381c93f8c44,Yes
https://github.com/SonarSource/sonar-java,faf1ca82a2c8c852b44fc350d0af575243a1462e,faf1ca82a2c8c852b44fc350d0af575243a1462e,Yes
https://github.com/apache/camel,194befa4f81bfab03f32a891b0c580f3a39d6aa5,194befa4f81bfab03f32a891b0c580f3a39d6aa5,Yes
https://github.com/overturetool/overture,415034a282fa28d45431d0c5f61ee9606f281301,415034a282fa28d45431d0c5f61ee9606f281301,Yes
https://github.com/deegree/deegree3,49408696fd78816a0f526b0ee5f4c9b8cde658d3,8157fd5693d12d16b427502fdfc5c39e5237f661,No
https://github.com/hibernate/hibernate-validator,2680f575d8bab5dfa46e2d496044bb8516bfa27d,293b2003b6b832f28d0e10d81cb048d98fb3217d,No
https://github.com/threerings/tripleplay,265a94d25aebc411b0d16eda2ab1bac30790e51b,265a94d25aebc411b0d16eda2ab1bac30790e51b,Yes
https://github.com/SonarCommunity/sonar-php,ad0dce31f42c6bff72310787599f4f82a7ac7d09,36d1c5ec8e7bf3666f32f47e163136d5002b0e7e,No
https://github.com/openmrs/openmrs-module-registrationcore,129dc5f47dcb9c3241b26593b0b6d9a8727b5093,129dc5f47dcb9c3241b26593b0b6d9a8727b5093,Yes
https://github.com/graphhopper/graphhopper,7f80425b6a0af9bdfef12c8a873676e39e0a04a6,7f80425b6a0af9bdfef12c8a873676e39e0a04a6,Yes
https://github.com/SonarSource/sonar-java,4d4390c65d68aab6e67e974525eecac86eb00e6d,4d4390c65d68aab6e67e974525eecac86eb00e6d,Yes
https://github.com/OpenNMS/opennms,4fe287419ca710a5381706af7c94df7ece777d6d,4fe287419ca710a5381706af7c94df7ece777d6d,Yes
https://github.com/michalxo/LogFilterBase,16b8b9a36ea86159fadf6cf8bff11eded1af780c,6a07aaa2085d57d9feb182a8d82a3183e98a3073,No
https://github.com/hibernate/hibernate-validator,44c66d35cb1134a23b68a232be89773132cda7a0,f856605cb07eb4e7852154e422cda340ac9699f9,No
https://github.com/apache/maven,70f22200a03ed18545b27295c1469014f2616139,70f22200a03ed18545b27295c1469014f2616139,Yes
https://github.com/eclipse/birt,6b917ebe5978389e052d5c9b1a610f00cf9ff1b4,4dca0feded429aaa627dd74db030f39b3b431492,No
https://github.com/diosmosis/drones,2a08e4a46eb8ce006643921ffd492ac5e11a6cd6,775b64a10f1c37a817887843a1bdbb6d13e964da,No
https://github.com/SpringSource/spring-data-mongodb,9a078b743f57238f791146de4efe732f46a67425,9a078b743f57238f791146de4efe732f46a67425,Yes
https://github.com/sakai-mirror/sam,c0659849ff93b722255ab22a8ac9b043d36f27a6,2f076d2de8961a4197bd1439e20332b14cfd2dbd,No
