AppURL,RefCommitID,Quality Attribute,Refactoring
https://github.com/hank/feathercoinj,00cb8a4abd7a11e94b6f6b0b9552b2001f25ecfa,complexity,Extract Method
https://github.com/tinkerpop/rexster,00e89ef9bde9cda2af1fedd704ed56aedb9840be,abstraction,"Rename Method	"
https://github.com/ist-dsi/fenix,0161ed4c1ce5be9fb4db3f15fe5df1f304a9e4b0,composition,Extract Interface
https://github.com/ist-dsi/fenix,0161ed4c1ce5be9fb4db3f15fe5df1f304a9e4b0,composition,"Extract Method	"
https://github.com/cowtowncoder/low-gc-membuffers,01680cd1c286708dcc1d2ecbc06646d1aba106e4,abstraction,"Rename Method	"
https://github.com/cowtowncoder/low-gc-membuffers,01680cd1c286708dcc1d2ecbc06646d1aba106e4,abstraction,"Rename Method	"
https://github.com/cowtowncoder/low-gc-membuffers,01680cd1c286708dcc1d2ecbc06646d1aba106e4,abstraction,"Rename Method	"
https://github.com/cowtowncoder/low-gc-membuffers,01680cd1c286708dcc1d2ecbc06646d1aba106e4,abstraction,"Rename Method	"
https://github.com/lucmoreau/ProvToolbox,017a5f76027c8e3e411734d6e9ad926be31fc2fd,inheritance,"Rename Method	"
https://github.com/orientechnologies/orientdb,01e0c3868d58af462d9f5a53f01aedea717de6e2,inheritance,Extract Superclass
https://github.com/orientechnologies/orientdb,01e0c3868d58af462d9f5a53f01aedea717de6e2,inheritance,"Rename Class	"
https://github.com/futures/fcrepo4,0224771828de8da5543d64061476e7b7201387e5,abstraction,Rename Class
https://github.com/molgenis/molgenis-legacy,024724e1bc580a892c88fb822bd95b812aa88be4,inheritance,"Move Class	"
https://github.com/molgenis/molgenis-legacy,024724e1bc580a892c88fb822bd95b812aa88be4,inheritance,"Move Class	"
https://github.com/molgenis/molgenis-legacy,024724e1bc580a892c88fb822bd95b812aa88be4,inheritance,"Move Class	"
https://github.com/molgenis/molgenis-legacy,024724e1bc580a892c88fb822bd95b812aa88be4,inheritance,"Move Class	"
https://github.com/BroadleafCommerce/BroadleafCommerce,036cbcc827b22b719a6c4b863e4c641ed18b7183,inheritance,Extract Method
https://github.com/jmimo/netty-icap,03ed1447a79bd71f9f902e5bb32ef25886aa0397,encapsulation,"Rename Method	"
https://github.com/forcedotcom/aura,046d5362ae850b8720133d601aff7c7ad3d06212,size & complexity,"Extract Method	"
https://github.com/apache/karaf-cellar,049c61c4ac19e0f2f5af5ab4568e77763bf81f84,composition,"Extract Method	"
https://github.com/undertow-io/undertow,0504ee4fc9653fb9987a7bd3a1191bd93317420b,abstraction,"Move Class	"
https://github.com/SonarCommunity/sonar-php,05630d5f3942a18c7ca40866bfa963de81863b6c,complexity,Extract Method
https://github.com/SpringSource/spring-ide,056ba53d2604d02452514571efecbbe257ac114a,abstraction,"Rename Class	"
https://github.com/stoicflame/enunciate,059c43b306553754b8bca0b40c87b1c8bf52c047,inheritance,"Move Attribute	"
https://github.com/stoicflame/enunciate,059c43b306553754b8bca0b40c87b1c8bf52c047,inheritance,"Rename Method	"
https://github.com/stoicflame/enunciate,059c43b306553754b8bca0b40c87b1c8bf52c047,inheritance,"Inline Method	"
https://github.com/helun/Ektorp,05d88e1c19040b6455625cb08113500d2be0ceaf,complexity,"Extract Method	"
https://github.com/OpenGamma/OG-Platform,05d9a851f61848991e893dfb7d76f22a68fca4b3,coupling,Rename Method
