CommitID,Commit Message
55c0c73eea0be106823b3e55c11104b3b252ffe1,(1) Added HTML output to result viewer. (2) Added size & last modified to file list.  Also can sort it. (3) Added PMD Look & Feel.
55c1948a4214b711d878b4e386fe048f13536f42,Working dynamic inheritance
55e4709bff2db485a43dfeea2bab9f399321a568,Reduce method complexity.  Make Sonar happier.
56018659d44c43193ec7f90b0e1272fe41fbaa37,Added avatar size limit of 700kb
5602d36a80e4518bf81d9342b4ddfeb0f91fe8fa,Removing inheritance between SimpleReducer and SimpleCombiner. It simplify the code
565b89e21a00fdb233445370d429ab1712f20635,"Added support for ""bound"" configs (with sets of expression  bindings that automatically update properties based on the  context in which the config is created).  Used these to handle  change of render surface size.  Cleaned up the way render surface  size changes are handled."
5670d12b5576d2695f9af7114e548805c87d302e,WFLY-1812 Web session clustering should not require a RegistryService if sessions aren't being replicated. Introduce CacheServiceProvider to allow dynamic service installation per clustered cache (like what ChannelServiceProvider does for channels). Refactor wildfly-clustering-registry into wildfly-clustering-api and wildfly-clustering-server Remove wildfly-clustering-api dependency on jboss-msc WFLY-1885 Refactor wildfly-clustering-singleton. Introduce a new builder API and move the actual SingletonService construction and implementation to wildfly-clustering-server Refactor a separate Group abstraction from CommandDispatcherFactory.  Add channel and cache implementations for channel view vs cache view. Add NodeFactory and implementations for creating Node objects from a JGroups or Infinispan Address. Add GlobalComponentRegistryService for use by services that need to ensure an Infinispan cache container's channel is started.
56820fed4ab3661bdc72cf62ee1a83d77f4b1288,35675 - Proj 1291: wrong font & size in one of computed column in the summary table when report exported in XLS format
5688a0ac9f9482b9d70252275268ed6cd60b1ff5,"Using directives for fast indexer (including namespace composition), bug 200673+216527."
568b35b5c685f94191685d861e0c90d1695e1b23,"Finished separation of Builders, made builders final. Added toBuilder() method for all kind of contexts and queries.  Fixed invalid inheritance for some query types.  Added according create methods and made constructors private."
56a10b22dd207e59cfc42dbd9ee1a2b51bb6158a,[PLAT-6321] Increase complexity of test and include necessary fixes.
56ad18f5d4967b4dd359bff5e3104078daeb3af9,"Working on OMIM-HPO annotator, added LocusAnnotator abstraction"
56b5e66093546f10269a5db0a83ffae8e6707d65,Compute the preview canvas size from the rendered elements
56da9fd081567b14f98f6fbb909972bf132df948,o Added some more unit tests for all getRelationships methods premutations o Fixed bug in IntArray composing new array when size was 1 and that element    should be removed  
56f19f3711a45bf7d58c1eaa23a0094020946512,Fix late coupling of CodeReaderCache. Allow for cdtparser.jar to build w/out dependencies on cdtcore.jar.
57096ad696cc088ff94f6b7e81dac1e068df2c3c,"JUnit directly executes least squares tests      Previously JUnit would make the call to test a specific optimizer, and then that method would call all of the individual test cases relevant to that optimizer.,Now JUnit will directly call each individual test case.      The same test coverage is preserved. The GaussNewtonOptimizerTest is split into two classes, one for each decomposition algorithm it can use. There is a significant amount of duplicated code between GaussNewtonOptimizerWithLUTest and GaussNewtonOptimizerWithQRTest."
5727ebc5924f88feba0957ffc4cf5168afca49a1,XWIKI-4772: Improve typing speed * Use the cache while updating the editor tool bar. * Cache the detected font name and font size (this was the most time consuming operation while typing) * Update the executables due to the recent refactoring of the Executable interface. * Other small refactorings
572c4c61c312c06798438c7cc98cda687c0d697e,Further CSS cleanup and encapsulation
576ce33986d52ff029015f873b7486427ca194ef,"Merged the code from APPSERVER-8 and some refactoring for FLVReader and related code. (1) FLVReader now uses a prefetching buffer for file reading and the file won't be mapped to memory at the beginning but read as needed. The prefetching buffer is mainly used for reducing the disk IO overhead and the size of buffer can be configured in red5-common.xml as a static property of FLVReader ""bufferSize"". (2) Cache for FLVReader in FLV is temporarily disabled by returning null on FLVReader.getFileData(). We need to redesign the cache architecture to put cache logic beneath FLVReader so that both tag caching and file caching are feasible."
57737c8d933bcbb1d40fe3c5ddf1770f3938905a,* added mtime attribute * add size value independent from FSMETA value * removed fsSize and dateLastModified elements
5789702e01054b5469f6576aaa6c0ccce58d29ce,Atomic Decomposition updates.
578f183d99fa1f1f3fbc523e520cd525cef853ac,mainly ruby composition
579510cd6bb0e810f551b06a5fa9a0d777a2e50c,[BZ 756100] Use file timestamp and size during drift detection
57d0931b4950d202994d1b6609329502a60a9edf,Adding more tests to cover other possibilities concerning different versions of the XenServer Adding a better algorithm in order to corver deeper inheritance form the command classes Removing some unsued variables.
582e60240efff86fe28d2021cbba910f0f86e864,"Code quality clean up. Remove singleton cache feature (adds complexity, encourages poor design)."
585099b63f4480b258b4042d2cad75d0ab75a793,PLAN 4549: resource tree renderer abstraction
586e9ebc65ab013351ab27e9bce2b4be36946f3a,speed through polymorphism
58880112e5b64c7cf4831aa4d18e7d50bbef5429,added advanced betsquery feature calculates the result size for all bestqueries so u can decide which are the best
588f9edf4096974e530fb983fea9d831366caf05,"=- Added A widget abstraction to allow plugins to contribute boxes to be displayed on the left. - moved out the build history to A widget, so that this can be reused elsewhere."
5894b3f3c89734991a906ebb163557ca54157896,Fix ted issue16278:Proj 1124: Excel emitter didn't preserve an image size defined in the report during export;Fix ted issue 16143:The image without size setting is resized when preview as xls
589db485fd3b0eb1993e6d09646dd153a07eb9ea,"Make sure external profiles are applied to the superPom before it's used as a basis for inheritance in the project builder. Also, adding some debug statements to the lineage-building process."
58d3979bec6384fcefb3ce8811eb9215b3466d68,[#2362] Decouple org.jooq.impl.Executor from Configuration. Choose composition over inheritance
58d7300a02fba5381b8009e47c8f385b1e021ff8,JBIDE-15548 - Use JUnit @Rules instead of inheritance in test cases
5923811d94c77c4d2a6283eca53d3fe7cf01f55f,"Totally decoupling services (database, mapreduce) from p2p"
592dfdf7374d2f5746a9e6e3c3b627e82110ead6,"made optimalcoupling work; not sure it sounds better, though..."
595253a1fde37316c6ab749ac6a5eddfeb996505,Move org.sonar.api.measures.AverageComplexityFormula to sonar-deprecated
595aef58ef511d3cddbe824cb9acdda434c9a5a0,Improved method complexity in this bean definition parser
596bd83c48bcd779b8a55fae18d65a80bda01443,add auto scrolling test add initial 'Poster' abstraction
597db6a05e4e2464d26b19109d6a4ee43cc5c363,Added variable evolutionary step size to improve annealing evaluation in each step.
59922665b60a5764dd854d178d96ecd0cc105255,Stage/InstrumentType coupling.
59aea16b0733c61ccd5e06e19624e52dfb790480,Issue 350: changed from Size to Hardware and added Processor model
59bdb8796b0fd1f9eb2a554d831394106776357b,Release 0.6: - a lot of refactoring (now each object of a given type has its own package) - JTransforms updated to version 2.0 (no more power-of-two size limitation) - multithreaded implementation of Object matrices - fixed bug in DComplex.inv() and FComplex.inv()
5a0b42537f97e76430bcf0a62c9c6fa26c4b1e01,"HIVE-16582: HashTableLoader should log info about the input, rows, size etc. (Prasanth Jayachandran reviewed by Sergey Shelukhin)"
5a304ddb491f87ca2da45d96f0ac2a716955b68c,"Modified destroy() method chaining - previously used destroy and chain of before*Destroyed() method calls, which was confusing and hard to trace across the class hierarchy.  Now using simple super.* overriding calls for easy traceability.  The previous before*Destroyed() methods existed for simple subclassing overrides, but are no longer relevant since the next release will favor a composition over inheritance model (subclasses should be very rare).  Also modified some JavaDoc to reflect this."
5a371e85cb2c09cac7e49971a3323e80c406e9a5,Inheritance of class and inherited parameters added. Closes #66. Closes #70.
5a4598053f61d1f2abecdccd56c1368225d881ec,Phase 1 of decoupling socket and queue in critical section - TESTED
5a5b905a3340831cccb9c2a4f7e68c7458e5dc8c,"Get rid of stack size support, since it's not propagated to ulimit (where it's really needed)."
5a6be4c757437373caf8e7d675f5bc1aa6a9ae38,Use BigInteger in complexity metrics checks to avoid integer overflow (bug 1654769). Thanks to Simon Harris (haruki_zaemon) for reporting this bug together with an idea how to fix it.
5a76895d01dda45568f564b0f254b637d7f5b239,CAY-2122 Vertical Inheritance: Cannot Insert Record For Implementing Class with Attribute And Relationship
5a976ccf552a35a887e778786589ab911b3e3352,Refactoring RiverService with abstraction level - Tests are now easy to write ;-) Fix #34
5a9a2a09887c69cdfeff5eac22996ab35fbfc0cf,[CXF-6227] Adding a convenient Address abstraction to the http transports to avoid useless (and costly) URI->URL->URI conversions
5aa6fccf80c66a2c7fe8a015a2852fa138bd4441,"qr decomposition for real matrices, is.matrix, as.matrix"
5aa704e8511d14b776c77ba85430ad7f29b9ba2d,"Add better inheritance / merging of configuration files, break up Rwanda configuration into several files that do discrete tasks, fix dependency filters so that they run after the primary filters, fix default dependency configuration errors, speed up export logging, add identifier generator to provider transform, add summary of number of rows exported per table at the end of the export log"
5ac30ae7131ebe17bfa8e011dbcb01b72e1eb690,MEDIUM / Merge with ontologies_abstraction
5accaa803e2c1e766a9b8d1ef875e3ccdf73c668,[PLAT-2500] Dynamic composition of market data providers
5acf136572fc5d42419adc93ff6e4e7c81ec71cc,"Revisit ZooKeeperClusterBootstrapImpl, DataStoreManager for improved state encapsulation"
5afa4723dfe0b7db4265d8fd2eae75e487f4540f,"Loxi master is up-to-date now with FL codebase. With this commit, both ant and mvn should work to build. We will transition to mvn though to reduce the branch size (w/history purge) for upcoming v2.0."
5b4c713d6d5aa6bd01ec46a0e20e1cec3bb19acb,"refactor QR decomposition, avoid mutating parameter"
5b5cd056aeb646d3d965c6028b45d220ebfcdaf6,"Added disk cache size limits, general cleanup"
5b94d7919c227fe3271131ffc4efd89bc87fc5c4,Start creatint a 'YamlAssistContext' abstraction
5b9cd22d2d3341cba058ecbf7e5cc30277e18cc7,Calculate size of types and described types
5bf5566f306002904619e6b6d6fc0070060170d8,Refactor code to improve encapsulation
5c126950860bd477c1313bd51994bd9369a3f905,Fixed mapConfig retrieval complexity by getting it from mapContainer and prevented unnneeded object creation
5c56c8128049298a1ac1e9afd8171a561c2c919c,ISIS-268: Breaking apart Polymorphism test to address exception in Hudson. Commenting tests to describes what they are doing and explain test philosophy. Minor code cleanups (unused imports). 
5c5a58a12a6535b84d9c3fb8fe5f3226324e65de," * New `@NoException` annotation to reduce the size of generated code and optimize runtime performance of functions that are guaranteed not to throw exceptions, or for cases when we do not mind that the JVM may crash and burn  * Trying to generate code for non-static native methods inside a class not extending `Pointer` now generates proper warning (issue #19)  * Fixed regression where the `@Adapter` notation generates incorrect code for types other than `Pointer` (issue #20)"
5c87c4aae1df14b0c1b9cf67712285aa4d4c1e60,"o Adding back parent pom reference. o Disabling the lookup for snapshots in the functionaljava repository. o Fixing NPE in CopyDirectory operation. o Removing asAbsolutePath(). o Adding a simple PackageFileSystem class that represent the filesystem inside a package.  - Used to handle duplicates and changing of attributes.  - Removes a significant complexity from each of the package implementations and removes duplication. o Making sure SetAttributes defaults to ""/"". o Adding documentation on symbolic links. o Removing the empty FileAttributes constructor, just FileAttributes.EMPTY as a template object instead. o Improving the ""apply"" interface of the FileCollector.   - It now take the entire UnixFsObject as it needed to know what kind of object it was.   - Merging the two different kinds of apply into one. o Getting the symlinking to work properly, trying to straighten out the concepts. o Cleaning up the operation testing."
